id,wei,KV1,KV2,KV3,KV4,KV5,KV6,KV7,KV8,KV9,KV10,KV11,KV12,KV13,KV14,KV15,KV16,KV17,KV18,KV19,KV20,KV21,KV22,KV23,KV24,KV25,KV26,KV27,KV28,KV29,KV30,KV31,KV32,KV33,KV34,KV35,KV36,KV37,KV38,KV39,KV40,KV41,KV42,KV43,KV44,KV45,KV46,KV47,KV48,KV49,KV50,KV51,KV52,none
1152,1,2.072444,2.83227763,2.0967307,3.1281827,1.80462283,1.96274591,3.63712567,3.35900747,2.39051853,0.66722385,2.05084256,1.41917103,2.64655324,2.82960678,2.16934261,3.32166168,1.73888849,2.96222498,3.00121327,1.59907463,1.40358199,2.35889055,2.73384394,1.99931835,2.54505122,2.15733357,1.85509233,2.56805743,2.02149819,3.22186879,4.08057288,4.22559299,2.72969889,2.64602235,3.81881658,3.24721621,3.83277797,2.53714907,2.60686274,2.38732597,3.41862889,3.2708899,3.12138835,3.07132725,2.6137133,3.25856178,4.19512697,3.98428453,3.02047616,2.64475536,1.68236083,0,0
1154,1,-2.53802111,-1.35043724,-3.64475964,-1.74654922,-5.30912012,-5.71783215,-1.84609464,-1.812237,-4.8293857,-5.23776253,-5.11230591,-4.97600714,-4.30298456,-1.7832056,-3.53052839,-2.54948055,-4.15349646,-2.08684717,-1.89893789,-3.38352642,-2.31857163,-0.47731964,-3.05696883,-3.84067397,-4.32482575,-2.47076606,-3.67275432,-2.30495763,-3.65201388,-2.69921672,-2.5876961,-2.22778003,-3.05289645,-2.34798663,-1.24612595,-3.13780452,-1.16017052,-4.16244038,-2.82366524,-3.99041169,-2.65268244,-3.07670344,-2.56479779,-1.47681585,-2.00830617,-2.37710755,-1.50248836,-2.85282295,-3.12158524,-3.21731703,-4.21427133,0,0
1156,1,2.03846756,3.1789241,2.67814389,2.7421809,2.84440632,2.8909924,3.36273808,3.22995288,3.55301115,1.7022982,3.12214425,1.94609875,2.66775488,2.90383288,3.31943403,3.84972262,2.81919564,3.25264897,3.72596054,2.44713884,2.69898482,3.66665663,3.67493204,3.13362396,2.90466475,3.18799956,3.1201349,1.2492614,2.79302257,3.35065358,3.93760829,3.76577081,3.2553106,3.02716051,3.71724601,4.80659751,3.63303386,4.33246776,3.83415729,3.0586253,3.84710159,4.36834024,4.00954531,4.52450826,3.354509,4.40950034,3.38882686,3.80190264,3.42304854,3.43156264,2.3645795,0,0
1158,1,1.0773037,2.47252539,0.6720693,2.08614762,-0.11842203,-0.11325545,2.7036377,2.15874574,0.91921105,-1.00133712,-0.00515579,-0.75904745,1.07533353,1.68408634,0.83289586,2.27296459,0.34586647,1.5316634,1.43770463,0.40508801,0.75628415,2.32778898,1.33661264,0.7895553,0.68231094,0.53378879,0.31021953,0.75206788,0.96436051,2.26817843,3.09667823,3.05795267,2.04408079,1.55411751,3.17575313,2.43822913,2.90556319,1.85172051,1.5044704,0.907462,2.48972262,2.11407268,2.50966969,2.41230926,1.74620977,2.86499084,3.02524505,2.69324108,2.15486998,1.72538685,-0.19323169,0,0
1159,1,1.88008343,2.87610889,2.38505328,2.32073735,1.54247084,1.85574306,2.51345484,2.49945088,2.49661405,1.49664439,1.87357778,1.48520846,1.8115155,2.08301132,1.97967025,2.22067292,1.12266289,1.28453762,1.67449714,1.2119579,1.15175809,2.7817262,2.43857794,1.90018136,1.50445939,1.93225936,2.2454676,1.26330079,1.90479801,2.59674409,2.66079019,2.8222465,2.06486419,2.18955503,2.72349395,2.20386104,2.89267019,2.12351859,2.36613795,2.15737665,2.25255215,2.72930607,2.52498709,2.42556545,1.67767323,3.22995306,2.39739792,2.28591739,1.71732524,2.07487212,1.46818155,0,0
1160,1,1.91008224,2.2417949,2.5743576,2.4076865,2.65547209,2.81328057,3.84389574,2.97912896,3.95768828,1.76337545,3.26805489,3.02354791,2.61676541,1.8240946,2.30429397,2.33804662,2.11076873,1.22060624,0.87218483,1.2733418,0.54316221,2.11263011,2.48099935,2.06402835,1.76956597,1.84601956,2.43295225,1.33209299,2.42456059,2.63244914,3.08654887,2.89584476,3.19290942,2.40791005,2.71530968,2.73060739,2.65479353,3.24696134,3.87748634,2.96910934,1.59666522,2.56456144,2.53185045,1.56971486,1.5002662,2.64472041,2.05599415,2.41500213,1.64615789,1.90019424,2.70097156,0,0
1162,1,1.96998769,2.53026253,2.5779081,2.38751596,2.92715727,2.48837939,3.09238914,2.82930302,3.23138698,1.41531294,2.32637994,1.893069,2.33489177,2.50245352,2.47168247,3.14772372,2.57222212,1.30056438,1.71457603,1.4323299,1.27247485,2.30675447,2.38727382,2.28667686,1.43043092,2.05824526,2.61604929,1.11319914,2.21806681,2.89863018,3.095958,2.83012179,2.90511253,2.68245619,2.69528134,2.78595767,2.55686545,3.06097113,3.14730729,2.80769592,2.73546672,2.66613928,2.90705331,2.7159583,2.61920364,3.06844041,2.54005937,2.50504394,2.58406488,2.0778541,2.05560974,0,0
1165,1,2.92601181,4.49716142,3.44668174,3.33438752,3.20507319,3.70758676,4.48029046,4.03528348,4.98943045,2.23209341,3.94639811,2.70948748,3.20308752,3.97424816,4.0713099,4.07159112,3.87697483,3.15159108,3.25403354,2.70847768,2.89532756,3.61239789,4.42833321,4.36866742,3.36533024,3.46653898,3.97286021,1.38886661,3.42472271,3.40447399,4.63755992,4.53331064,4.18240437,4.37127773,4.37081563,4.84835365,3.42674621,4.84288226,5.30917131,3.66476134,3.89740011,5.34205537,4.77669982,3.83893936,3.38881227,5.09288292,3.77329624,4.31657847,3.22880155,3.46691021,2.56546567,0,0
1166,1,1.53982354,0.29870124,0.73908979,0.80449134,1.60717873,2.12464866,1.03810029,1.25954472,1.73142321,0.20688661,1.21707324,1.48825541,1.03035931,0.04243725,1.40174758,0.98050327,0.86550469,0.25136523,0.2435196,-0.04533759,-0.64734446,0.97878808,0.32015005,-0.11078578,0.15550861,0.44894649,0.64619016,-0.16119485,0.71389053,1.11601662,0.24922681,0.32707988,0.85371125,0.67109014,0.5692133,0.89237231,1.51005845,0.89861663,1.08788665,1.27634029,-1.07368624,0.94906864,-0.13368576,-0.45826577,-0.23290982,0.42932177,-0.05944429,-0.21186777,-0.19885851,-0.81805414,1.69224663,0,0
1168,1,1.63918532,1.46363555,0.94681035,1.60193682,0.66119644,0.48710299,2.19512388,1.53875959,0.91185653,-0.24410928,0.75589837,0.29073609,0.89130137,1.13313556,1.39846486,1.78673136,0.4297533,0.40828807,0.02504298,-0.76676223,-0.76397498,1.55466822,0.60024247,0.61497542,-0.3904115,0.69835562,0.50846048,1.55995153,0.34047499,2.01901908,1.67047549,2.36318326,1.50460555,1.69343798,2.58185691,1.4950724,2.57630347,0.69760717,0.90572974,0.9232036,1.64817032,1.166294,1.2341323,1.53899414,1.18725583,1.89749478,1.91091413,2.01935793,0.8502569,2.05157919,1.16983844,0,0
1170,1,2.1524499,2.3995703,1.62680478,2.31811944,1.5732876,2.26276373,1.68407263,1.75278944,1.57363525,1.00638201,1.89048113,1.1278311,1.53090945,2.48575217,1.92011829,2.01036574,1.81051394,2.46534222,2.43754091,1.76946193,1.8392882,2.44375677,2.45987465,1.56079955,2.03720107,1.95847304,1.92224161,0.7689767,1.410451,1.31763809,0.82764714,1.22190742,1.38290526,1.69216997,1.58352856,1.36068134,1.89550822,1.93519477,1.57658907,1.65462775,1.25004673,1.6865756,1.64701926,1.07837176,2.36602727,2.2156222,2.00458139,1.80226074,2.55489579,1.12712405,1.40763834,0,0
1176,1,2.90152139,3.96607768,2.93716894,3.53221163,2.19160362,2.63932774,4.21831141,3.64442637,3.3033733,1.48047747,2.65732774,1.68290541,3.01283603,3.70390643,2.97618273,3.99253905,2.94618308,5.01998536,4.36627023,3.11272721,3.7070422,3.98656636,4.62850736,3.307385,3.44046413,3.08863363,3.05459984,1.59853728,3.0052417,3.26101342,5.00302765,5.19165956,3.38504491,3.60483305,4.64449524,4.85296007,3.99777192,4.5266277,3.93495573,2.888431,4.71056074,4.71905962,5.31261456,5.00529617,4.17047676,5.10837473,4.89766945,5.09132091,4.83004195,4.70630135,1.57990687,0,0
1177,1,3.68943165,2.99763852,2.87310982,3.17047325,2.96611284,3.94423227,3.20281997,3.76442874,3.4929934,2.4060666,3.19688559,2.90433101,3.05501854,2.97902298,3.13039842,3.74426201,3.43291125,3.94796474,3.98074974,3.74867815,4.19405923,3.45975665,3.62075018,2.86093405,4.0773182,3.13856266,3.0636855,1.53777422,3.07982529,2.94316221,3.56996515,3.3256209,2.87775716,2.93021674,3.10314977,3.47294062,3.24315916,4.18298648,3.30277096,3.18988329,3.02505978,3.61980278,3.0103185,3.03680736,3.50572893,3.23833827,3.40908045,3.29065677,3.75124221,2.82536267,2.45483188,0,0
1178,1,2.90406842,3.63240864,3.78721419,3.71476998,3.41845009,3.5240762,4.90853831,4.2404914,4.5501589,2.17594817,3.91466676,2.80304759,3.75265766,3.43286468,4.55894504,4.35922507,3.37050738,3.72904545,4.28152573,2.87857862,2.96064155,3.10717247,3.72750191,3.44146702,4.09756946,2.82510679,3.1421132,1.68704451,3.10459292,4.71028917,5.49622455,5.26024906,4.14659219,3.51733796,4.8219947,5.09249174,5.31405725,4.30006899,4.14923298,3.84472171,4.5065298,4.69781039,4.49971184,4.25787925,3.84851763,4.51011303,4.43506821,4.70608331,3.42630511,3.96881462,2.65347753,0,0
1179,1,1.42888893,2.11604173,1.25969199,1.75720524,1.09703678,1.67198851,1.5029479,2.33761881,1.66317117,0.42288467,0.73224215,0.79158892,1.15922509,1.89654839,2.23785237,2.02258393,1.13112019,1.56102088,1.71999551,0.87538619,1.23775793,2.22313703,1.78592968,1.64412888,0.51743158,1.41985446,1.53880373,0.66844298,1.17935243,1.59286076,1.2910067,1.75074983,1.74948221,1.86573958,1.92146645,1.98985673,1.67196809,1.68847558,2.21535492,1.32255504,1.66332555,1.69597593,1.5995908,2.00433503,1.69415533,2.14840899,1.64478209,1.54666221,0.56344454,1.5995261,1.43089442,0,0
1180,1,2.71162372,2.93597057,2.46126522,3.0207201,2.47548111,2.61228626,4.11125548,3.1879838,2.83095744,1.36744711,2.68574143,2.14721783,3.2056863,3.26858906,3.17999757,2.80769107,2.22742679,2.28994017,2.29292499,1.59442551,1.80500882,2.55198905,2.5994211,2.35900093,2.04044704,2.12716521,2.09415555,1.74379308,2.1284202,3.82547584,4.27864801,4.29129788,3.37348911,2.99020767,4.22075534,3.84213334,3.42269849,2.92045765,2.70290988,2.49584646,3.74027004,2.87354017,3.78537219,3.06056846,2.74582215,3.34229676,3.5858332,3.77438364,1.59896932,3.4773883,2.10745818,0,0
1182,1,0.42492082,1.85370962,-0.16836978,1.5513406,-0.52791417,-0.68342004,1.03047011,1.35529725,-0.10295075,-0.92463393,-0.63821175,-1.01089721,-0.07019839,1.39073837,0.20923304,0.78341194,-0.33947638,0.50074569,0.79696523,0.03506423,0.7642275,2.18150347,1.546704,0.62096874,0.22979124,1.83646103,0.71159341,1.91088753,0.44741937,0.4961814,0.97945789,1.66800191,0.24829413,0.93292638,1.71685564,1.11194515,1.19593247,1.03911302,1.39634667,0.01432117,1.11541513,1.66844423,1.72219886,1.85412403,1.24331178,2.41040777,1.58297312,1.21429416,1.31444102,0.86155544,-0.24551999,0,0
1183,1,1.40979788,1.74557835,0.81518141,1.56846901,0.27350174,0.97183834,1.51572134,1.56756024,1.59718095,-0.03342416,0.79483262,1.18586463,1.1818103,1.92318,1.40610076,1.52843605,0.88666008,2.38312643,2.73996556,1.1901972,1.55755891,2.28608165,2.43636968,0.88476088,2.05600937,1.6504946,1.3031506,0.23218904,0.37162806,0.25364281,1.50353735,1.87016897,1.09997784,1.20994768,1.29009082,0.86661726,1.37986044,1.74308634,2.13547395,0.63936855,0.77060528,1.67481831,2.0280875,1.50087068,1.64614479,1.71214717,1.52287307,0.95126989,1.32794852,0.33095774,0.49604892,0,0
1185,1,0.79297343,1.43270923,-0.29257691,1.03399119,-1.49221311,-0.92469597,1.62176552,1.25193073,-0.46604725,-1.73429913,-0.87745943,-1.50503995,0.20235865,1.33002654,0.77703513,1.20571517,-0.50434723,1.40805132,1.76818944,-0.38966571,0.81599754,2.09145808,1.85202007,-0.04756142,-0.11682771,0.73472683,0.35275176,-0.44460196,-0.16386834,0.85597799,1.2247889,2.08775698,0.12883116,1.05267292,1.95755859,2.09506671,1.76203876,0.64195632,1.35687723,-0.46892967,1.85068,1.98758686,2.12922593,2.13841509,1.06589556,2.13777607,1.93007994,1.84460855,0.15308327,1.49425282,-1.03045704,0,0
1186,1,1.92763556,2.82136863,1.84089358,2.45218846,1.45557023,1.55550148,3.18491508,2.48742786,2.13883856,0.58799078,2.03310057,1.14718627,2.15183809,2.24118595,2.18785695,2.61233921,1.07682543,2.89736414,2.47572772,1.22270461,1.02346002,2.24757156,2.31574889,1.56341243,1.84421339,1.6646988,1.91356512,1.07876855,1.66400129,3.33624843,3.54908176,3.60552493,2.78925106,2.25866864,3.0813273,2.50950317,3.75611689,2.09564009,1.88760946,1.96477948,3.01767879,2.68958255,2.53179431,2.58046859,2.13767721,2.96268472,3.26039774,3.65440325,1.910642,2.38991239,0.91447597,0,0
1197,1,1.25513497,3.00568799,2.01147625,3.18946391,0.34044809,0.02458261,3.83942525,2.83468697,2.21519598,-0.79436704,0.91448956,-0.66922337,1.27289335,2.57832286,1.78877351,3.46996065,1.97954662,1.95698994,2.01063832,0.38354291,0.68779293,3.14322595,2.71494361,1.96854937,1.48634675,1.76798266,1.78743676,0.83720921,1.88492115,2.91719111,4.51784174,4.39050205,2.84451699,2.67666696,4.65278722,4.69460457,3.39821675,3.36351376,3.59160042,1.94202247,4.43429256,4.10100575,4.03889507,4.91607879,2.6330684,4.79862579,3.81795136,4.22565268,2.68519676,3.22058257,-0.04810767,0,0
1198,1,2.20099208,3.12264786,2.48463368,2.55335057,1.99564436,2.77471168,3.3595058,3.03851177,3.39748087,1.34262508,2.30728754,1.62556965,2.42475902,2.78983199,2.79550361,2.97774045,3.13377054,3.12722163,3.10224613,2.23908891,2.62003033,3.23453654,3.94940744,3.02924997,2.59627568,3.13983247,2.87003677,1.64805167,2.39499613,2.71971965,3.11918579,3.66301571,3.17192511,2.9721944,3.14948445,4.14949715,2.72138528,3.92355607,4.0043799,2.90383915,3.34988268,4.09930029,3.99690612,4.26276557,2.90882929,4.08957451,2.95250801,3.37399658,1.89446955,3.00272402,1.38289746,0,0
1200,1,-0.62665612,-0.31145924,-0.17016532,0.11930802,-0.56285026,-0.38301069,0.57520389,0.10287926,-0.94508087,-0.91891044,-0.38483941,-0.05364082,-0.22586783,-0.77359499,-0.34520777,0.0193398,-0.97477859,-1.17282231,-0.98787234,-1.15492633,-1.70796624,-0.3260807,-1.441729,-1.28958518,-1.42677949,-0.60963043,-1.1420068,0.36889483,-0.64655218,0.80780981,-0.61571639,0.11976251,-0.43117278,-0.28902408,0.65139346,-0.34603075,1.58077434,-1.10011973,0.13877669,-0.15934151,-0.67947199,-0.60268558,-0.47901263,0.32582798,-0.09108356,-0.8144129,-0.16052796,-0.57772921,-0.68075779,-0.66537318,0.50001467,0,0
1202,1,0.41390464,1.09302495,-0.26421881,0.39087068,-1.71435238,-1.41239329,0.9178363,1.1028818,-1.23129465,-1.95377395,-1.18210316,-1.78881122,0.1094217,1.16528006,0.0258736,0.9478869,-0.46770917,1.81757037,2.11471671,0.37368181,2.07994382,1.48713873,0.79085986,-0.60104127,0.1611346,0.03066042,-0.49852298,-0.32885955,-0.77931978,0.71218741,1.08317511,1.39048948,-0.14282168,0.56439219,1.14862124,0.90033962,1.67130652,-0.09729846,0.15911515,-0.56842346,1.42577879,0.93204858,1.14347661,2.51224414,1.36973608,0.91123552,1.80812796,1.59812718,0.53252338,0.11375788,-1.52305422,0,0
1203,1,3.1523843,3.24343294,2.80145749,3.1682438,2.19548388,2.47835236,3.70275307,3.40331518,3.09037714,1.38744751,2.42857246,2.09370436,2.61999802,3.65247485,3.04242035,3.55915692,2.41304659,3.28574448,2.87008804,1.93161808,1.54012133,2.92212674,3.10002629,2.36947565,2.98988608,2.27807128,2.4856758,1.17814337,2.33812591,2.83678238,3.64138958,3.70842533,3.00491436,3.390517,3.56455677,3.30233918,3.51403771,3.47977401,2.6159481,2.47598996,3.14821206,2.93664665,2.94494494,3.10020882,2.67282997,3.64483299,4.06157898,3.69207143,3.1180074,2.97014733,1.89034456,0,0
1204,1,3.11533206,3.99195878,4.53257364,3.92614966,4.19834115,4.6570985,5.36432245,4.38535527,5.94589919,3.07977057,4.9109527,3.62343153,4.42124385,3.40459238,4.5162436,4.53221958,4.10671658,3.20905938,3.45503252,2.98160142,2.53829725,3.55690093,4.90866051,4.27448082,4.24802474,3.99453337,4.42789644,2.11505878,4.33078236,5.2702099,5.86119782,5.7256855,5.22034859,4.18911346,4.93894408,5.51378567,4.69611663,5.64407169,5.70163663,5.47005887,4.40341924,6.26323791,5.20193678,4.34038124,3.47633527,5.48430333,4.44510675,4.75588502,3.43601466,3.9632362,3.52836038,0,0
1205,1,2.775571,3.78485391,3.58549921,3.98825349,2.8191796,3.29750754,3.9699184,3.90426249,4.16035568,1.89430987,3.11904843,2.32181474,3.22019003,3.50501975,3.35784522,4.04438964,4.0034956,3.628678,3.90788946,3.05217835,3.20411198,3.36136065,4.32064318,3.36785293,4.04797714,3.24750696,3.52920621,1.46596045,3.02278454,3.49877231,4.38045917,4.24742971,4.18973365,3.54141558,4.57160605,4.23728423,3.88413561,4.72923953,4.47624927,3.60668153,3.75458471,4.69572807,4.41708693,4.23209074,3.96688366,4.29089069,4.375938,4.22303204,3.72058403,3.166579,2.25584628,0,0
1206,1,-0.9584092,0.6876925,-1.44683999,0.18519919,-2.57527876,-2.8711016,0.93929859,0.32871467,-1.97260813,-3.09018325,-2.51629838,-2.96972263,-1.69111076,0.81687285,-0.87888927,0.19725505,-1.68286809,0.18836926,0.94365906,-1.4227118,-0.29908929,1.26840476,0.19420561,-1.14723185,-1.62992904,-0.32444252,-1.03894093,-1.01350591,-1.32887294,-0.26916628,0.27127914,1.58382341,-0.58683389,-0.00131863,0.94381762,0.38555218,0.86334375,-0.81813854,-0.07670554,-1.60555101,1.04270721,0.00572249,1.04281315,1.73840911,0.7565065,1.05933397,0.99171529,0.61777296,-0.59743688,0.41565012,-2.40508851,0,0
1210,1,3.53129837,3.97554513,3.9648474,3.78041885,4.20341666,4.46781594,4.47985391,4.30896932,4.74815849,3.42948197,4.37019128,4.08063634,4.43777047,3.28275248,4.42425985,4.10142551,3.529305,3.5540461,3.45881952,3.19089078,3.07494411,3.03279303,4.12651795,3.69416254,3.94526975,3.31139826,3.67961327,2.31826703,3.73527525,4.50748925,4.73265829,4.57010601,4.01989132,3.72656694,4.03855677,4.29107756,4.301317,4.40239502,3.98714224,4.11382048,4.6522081,4.36501278,3.65743166,3.64645266,3.74468609,4.03408489,4.76663791,4.46130439,3.96624871,4.21390208,3.8012523,0,0
1212,1,2.985012,4.36130219,4.27381356,4.28787279,4.01759411,4.46246177,6.22184166,5.19651274,5.75514512,2.52684612,4.41842428,3.14102312,4.20955311,3.68899144,4.28588463,5.20667025,3.99079327,3.17409509,3.32092159,2.66953257,2.42768484,3.52995006,4.27818856,4.2444977,3.87958434,3.37393079,3.87623451,2.02198238,4.06781525,5.88787227,6.74651825,6.21771538,5.77016844,4.44794531,6.13182317,6.29723139,5.22950371,5.76798749,5.75838654,4.75422769,5.51715306,5.88691106,5.73137734,5.06791101,3.85023579,6.27558177,4.57998168,5.71476059,3.75662881,5.08308886,3.17054043,0,0
1213,1,0.61986071,1.52941718,0.73380936,1.60655905,0.45983813,0.68430341,1.15331753,1.41757337,0.96264941,0.46921488,0.34747682,0.19094465,0.62311347,1.65849396,0.98769798,1.04052572,0.14553568,1.12465271,1.53949019,0.43638222,0.93192834,1.5715612,1.5216263,1.11216461,0.71016764,1.44543926,0.98631867,1.1168234,0.54084213,0.35553336,0.69064004,1.09463032,0.94062375,0.94792211,1.00424379,0.89546629,1.23827517,0.93699473,1.6577301,1.55572252,0.69655943,0.75033988,1.29364208,1.09635397,1.55662868,1.40082338,1.41616142,0.70956977,0.93085413,0.62223353,0.63127828,0,0
1215,1,2.97263094,4.06667994,3.24520692,3.87979842,2.47623397,2.99662254,4.75735199,4.04395379,3.69752457,1.64062346,3.09479995,1.70179401,3.36554554,4.10708288,3.65595379,4.88160887,3.21725105,5.29970504,5.89031469,3.62840215,4.5055879,3.93045267,5.22290078,3.79263863,4.15130354,3.41865926,3.46167701,1.65147161,3.33682262,4.23135658,5.76632781,5.88123184,3.82266484,3.82772553,5.19208216,5.72633918,4.8474878,4.51420979,4.51836316,3.30778914,5.87292963,5.60956134,5.53685923,6.20685088,4.81247053,6.00067328,5.68339858,6.1032406,4.45804946,4.90162281,1.77882875,0,0
1217,1,3.09334557,4.47463862,4.41304349,4.27759012,4.3695517,4.84753661,6.07869952,4.78559545,6.11791691,2.81344088,4.45998178,3.11942917,4.17248032,4.22559502,5.02351403,6.09152175,4.3935349,4.28481129,4.49439963,3.46079439,3.42309247,4.05684761,5.68111194,4.68086576,4.49819748,3.87201047,4.81970212,1.42533544,4.4908002,4.72309198,6.05017774,6.05580922,5.19066861,4.65289111,5.4227549,6.67179502,4.99604993,6.7660665,6.75767337,4.66312911,6.0161623,6.76262992,6.07653277,5.81987391,4.27608851,6.77492988,5.01375425,6.02728875,4.61004841,4.84464578,3.13132826,0,0
1219,1,2.33599609,3.40583647,2.89746229,2.99436092,2.77098668,3.30608255,3.96806517,3.73613948,4.12615468,1.47482605,2.73328551,2.19562031,2.703485,2.79142306,2.98281048,3.87885818,2.94858475,3.138997,2.92735091,2.1951295,2.08093765,2.98072557,3.60049714,2.92674325,2.76963735,2.71728386,3.11631604,1.84471382,3.62630996,2.9564461,3.87197209,3.91127965,3.58215342,3.11277147,3.72842408,4.41158935,3.01419178,4.46378216,4.74545481,3.12630806,3.27767598,4.41343061,4.01249932,3.49067371,2.92636393,4.37096502,3.34188404,3.73904264,2.98002041,2.91016644,2.74588876,0,0
1220,1,3.23325741,3.0050574,2.61563618,2.85175739,3.10730893,3.56204526,2.79761536,3.50970389,3.22871694,2.53232984,2.90748734,2.79295472,3.05618767,2.89801586,3.14046601,2.99375943,2.59277404,3.43634681,4.20160881,3.0358067,3.80212649,3.41693982,4.47055342,3.09852413,3.94412591,3.45255723,3.26910031,3.21418354,2.76798901,2.68692997,3.04781669,2.98834295,2.88763655,2.6811129,2.29675875,3.03815801,2.68373856,3.26056812,3.08715747,3.26559864,2.68345997,3.49288836,2.89017949,2.69154238,3.19952578,2.72461379,3.0687189,2.64288015,2.80240661,2.45673949,2.71142481,0,0
1221,1,2.49385562,3.0827709,2.22634959,2.84608296,1.80321327,2.17760691,3.0595917,3.1463584,2.55244753,1.17885869,1.87269553,1.38024385,2.08859886,3.0975449,2.86344412,3.39778924,2.29749812,4.32413991,3.89562044,2.06390763,2.87897994,2.75305284,3.72361292,2.36459996,3.15514038,3.12627178,2.95066153,0.46790024,1.95750077,2.4285322,2.93947522,3.16224365,2.26166435,2.74600157,2.92964558,3.08398855,3.24863244,2.76716677,2.6030277,2.2941226,3.49689471,3.16530517,2.78000605,3.37624491,3.66311868,3.11419013,3.09454853,3.36009005,3.13959553,2.52823389,1.565017,0,0
